,Text,Cluster_Label
3822,"Undergraduate Course Descriptions (ART)
",2
3800,"also be expected to keep a journal and to write up a final evaluation of the experience. Variable credit:
",2
3802,"screening interviews with Tech faculty and with the service agency and consent required. Variable credit
",2
2035,"future of psychology. Senior standing in psychology required for undergraduate credit. Graduate standing
",2
3803,"course. Pre: 1824.
",2
5016,"have foundational training in areas of cinema production. May be repeated for credit with different course
",2
5216,"4994: UNDERGRADUATE RESEARCH
",2
1999,"2994: UNDERGRADUATE RESEARCH
",2
4940,"Undergraduate Course Descriptions (SYSB)
",2
3812,"4994H: UNDERGRADUATE RESEARCH
",2
5218,"4994H: UNDERGRADUATE RESEARCH
",2
4922,"graduation are referred to via university publications as ""Checksheets"". The number of credit hours
",2
3624,"cultural of the nineteen sixties. Course may be repeated with different course content for up to 6 credits.
",2
5019,"Intermediate-level fiction film production course. Foundational cinema production skills, dramatic
",2
5178,"A workshop course in the craft and art of playwriting which emphasizes the development of craft and the
",2
4888,"4994: UNDERGRADUATE RESEARCHVariable credit course.4994H: UNDERGRADUATE RESEARCH
",2
3485,"awareness. Community engagement projects employ research methods to connect course materials and
",2
5012,"Introductory filmmaking course. Thematic conception and story construction, writing, producing, directing,
",2
2091,"Laboratory course in personality research techniques. Emphasis on experimental, archival, questionnaire,
",2
4895,"Undergraduate Course Descriptions (SYSB)
",2
3511,"the majority of the course focuses on race and racism within the U.S comparative analyses will be made
",2
3858,"semester, 1000-level curriculum is made up of 15 credit hours covering principles of art and design,
",2
5270,"Undergraduate Course Descriptions (UAP)
",2
4027,"illustrational technique and practical applications, expressive and abstract approaches to painting. Course
",2
4913,"Web: www.ais.science.vt.edu/programs.sysbio.html2018-2019 Undergraduate Course Catalog and
",2
4969,"4994: UNDERGRADUATE RESEARCH
",2
3631,"Course serves as a bridge to graduate study, prepares students for application of sociological knowledge,
",2
3782,"perspectives of history, biology, psychology, political science, sociology, and the arts. Variable topics.
",2
1992,"Application of psychological theories and research to address current social problems. Pre: 1004. (3H,3C)2964: FIELD STUDYPass/Fail only. Variable credit course. X-grade allowed.
",2
3378,"This course is repeatable for up to 6 hours credit with different topics. Must meet prerequisite or have
",2
5003,"Undergraduate Course Descriptions (CINE)
",2
3735,"This course covers historical and global perspectives on the experiences women have had in and withthe military. This course introduces students to issues concerning women fighters and military families, aswell as to debates over women in combat positions, military policies, and globalization. (3H,3C)
",2
3701,"Undergraduate Course Descriptions (WGS)
",2
13,"Medicine2018-2019 Undergraduate Course Catalog and
",2
3988,"majors are not required to take the course. Co: 1204, 1604, 1404. (1H,1C)
",2
5396,"The course explores both the role of political institutions in policy formation and implementation and the
",2
3983,"First Year Experience course for students seeking entry into BFA degree program. Developing a
",2
3307,"This course will utilize the three major paradigmatic assumptions in Black Studies (centeredness, critical
",2
5161,"credit course. Pre: 2136, 2414.
",2
3981,"Lecture (1H,1C), Lab (3L,1C), Design Lab/Studio (2L,1C). (1H,5L,3C)
",2
3980,"maximum of 12 credit hours with varying or different topics. Course contact to credit hour structure:
",2
3336,"heroes, historical works and performing arts events will be analyzed. Pre: 1714. (3H,3C)4964: FIELD STUDYPass/Fail only. Variable credit course.
",2
3323,"A variable topics course examining the lives and circumstances of people of African descent. Students
",2
5153,"course. Pre: 2136.
",2
3972,"(1H,5L,3C)
",2
3971,"Lecture (1H,1C), Lab (3L,1C), Design Lab/Studio (2L,1C). RESOURCE CHARGE. Pre: 1204, 1404.
",2
3327,"Theatre - both commercial and non-commercial. The course will also stimulate critical thinking pertaining
",2
3970,"and critiques supply graphic skills and specialized vocabulary. Course contact to credit hour structure:
",2
2174,"Undergraduate Course Descriptions (REAL)
",2
3714,"scientific approaches to investigate geographically variable historical and/or contemporary case studies.
",2
3992,"purposes. Course contact to credit hour structure: Lecture (1H,1C), Lab (3L,1C), Design Lab/Studio
",2
3993,"(2L,1C). RESOURCE CHARGE. (1H,5L,3C)
",2
5226,"Undergraduate Course Descriptions (UAP)
",2
5442,"4994: UNDERGRADUATE RESEARCH
",2
3251,"scientific approaches to investigate geographically variable historical and/or contemporary case studies.
",2
4023,"(1H,5L,3C)
",2
4022,"structure: Lecture (1H,1C), Lab (3L,1C), Design Lab Studio (2L,1C). RESOURCE CHARGE. Pre: 1414.
",2
4021,"representational, abstract, and nonobjective approaches to drawing. Course contact to credit hour
",2
3726,"improving women’s positions in society. Course covers tensions and shifts in feminist movements, as well
",2
4007,"(3L,1C), Design Lab/Studio (2L,1C). Pre: 1204, 1404, 1604. (1H,5L,3C)
",2
4006,"field of visual communication design. Course contact to credit hour structure: Lecture (1H,1C), Lab
",2
3275,"the majority of the course focuses on race and racism within the U.S., comparative analyses will be
",2
4002,"Design Lab/Studio (2L,1C). RESOURCE CHARGE. (1H,5L,3C)
",2
4001,"produce new media product. Course contact to credit hour structure: Lecture (1H,1C), Lab (3L,1C),
",2
3997,"Pre: 1404, 1204, 1604. (1H,5L,3C)
",2
3996,"to credit hour structure: Lecture (1H,1C), Lab (3L,1C), Design Lab/Studio (2L,1C). RESOURCE CHARGE.
",2
3995,"Drawing the human figure from life. Emphasis on observation, construction, and anatomy. Course contact
",2
3291,"creative artists. (3H,3C)2974: INDEPENDENT STUDYVariable credit course.
",2
3334,"examined in this course from the vantage points of blacks in theatre, film, dance, and music. Emphasis
",2
3810,"4994: UNDERGRADUATE RESEARCH
",2
3357,"This course offers a sampling of fiction, poetry, and non-fiction by the most influential American Indian
",2
3699,"4994H: UNDERGRADUATE RESEARCH
",2
3965,"Lecture (1H,1C), Lab (3L,1C), Design Lab/Studio (2L,1C). RESOURCE CHARGE. (1H,5L,3C)
",2
3697,"4994: UNDERGRADUATE RESEARCH
",2
3347,"Undergraduate Course Descriptions (AINS)
",2
2161,"graduation are referred to via university publications as ""Checksheets"". The number of credit hours required
",2
3345,"4994H: UNDERGRADUATE RESEARCH
",2
3343,"4994: UNDERGRADUATE RESEARCH
",2
3960,"exhibition of a transdisciplinary project to identify and address a global challenge. Course contact to credit
",2
5157,"course. Pre: 2136.
",2
5402,"This course is part of the Washington Semester. Explores the relationship between the imperatives of
",2
3964,"Reference to historical and theoretical context strengthens proficiency in the language of design.Application of contemporary practices and ethics. Projects, applied problem solving, reading assignmentsand critiques supply graphic skills and specialized vocabulary. Course contact to credit hour structure:
",2
559,"KNOCKE, William R. (1979), Prof. of Civil and Environmental Engineering. B.S., Missouri, 1975; M.S.,
",1
772,"M. Eng., Materials Science and Engineering, Tsinghua Univ., 2008; Ph.D., Material Science & Engineering,
",1
490,"Texas A&M Univ., 2002.
",1
1936,"SAMTANI, Jayesh (2013), Assistant Prof. of Horticulture. B.S., Mahatma Phule Agriculture Univ., 2001; M.S.,
",1
790,"LISIC, LING L. (2017), Assoc. Prof. of Accounting and Information Systems. B.S., Shanghai Jiao Tong Univ.,
",1
519,"Univ., 1996; Ph.D., Iowa State Univ., 1998.
",1
525,"M.S., Cornell Univ., 1971; Ph.D., Princeton Univ., 1974.
",1
524,"KIRAN, Erdogan (2000), Prof. of Chemical Engineering. B.Sc., Massachusetts Institute of Technology, 1969;
",1
560,"Missouri, 1976; Ph.D., Missouri, 1978; P.E., 
",1
564,"M.S., Michigan State University, 1993; Ph.D., University of Maryland, 1997.
",1
518,"KIM, Eojina (2016), Asst. Prof. of Hospitality and Tourism Management. B.S., The Catholic Univ. of Korea,2003; M.S., Yonsei Univ., 2005; PhD., Yonsei Univ., 2011; Ph.D., Iowa State Univ. (2016)KIM, Kee Jeong (2004), Assoc. Prof. of Human Development. B.A., Hanyang Univ., 1994; M.S., Iowa State
",1
523,"M.S.L.S., University of Illinois at Urbana-Champaign, 2017.
",1
775,"LIN, Tao (1989), Prof. of Mathematics. B.S., Sichuan University, 1982; M.S., Chinese Academy of Science,
",1
774,"LIN, Feng. (2016), Asst. Prof. of Chemistry.B.S., Tianjin Univ., 2009; Ph.D., Colorado School of Mines, 2012.
",1
538,"KLAUSMEYER, BRIAN (2018), Asst. Prof. of German. B.A., U Michigan, 2009; M.A., Johns Hopkins U, 2012;
",1
516,"KNIOLA, David J. (2015), Visiting Asst. Prof. of Education, B.S., Oakland Univ., 1993; M.A., Bowling Green
",1
514,"KINGSTON, David G. I. (1971), Univ. Distinguished Prof. of Chemistry. B.A., Cambridge Univ., 1960; Dip.Th.,
",1
1931,"Univ. of British Columbia, 1989
",1
554,"KNIGHT, David B. (2013), Assoc. Prof. of Engineering Education and Asst. Head for Graduate Programs.
",1
567,"KNOX, Paul L. (1985), Univ. Distinguished Prof. of Urban Affairs and Planning and Senior Fellow for
",1
1940,"SANDERLIN, Nicole (2010), Director of International Programs, Engineering. B.A., James Madison Univ.,
",1
1939,"California, Santa Barbara, 1984; M.C.R.P., Cal. Poly, San Luis Obispo, 1986; Ph.D., Georgia Tech, 1996.
",1
771,"LI, Zheng (2016), Assistant Professor of Mechanical Engineering. B. Eng., Materials Physics, Jilin Univ., 2006;
",1
1937,"Univ. of Illinois at Urbana-Champaign, 2003; Ph.D., Univ. of Illinois at Urbana-Champaign, 2008.
",1
769,"LI, Qiang (2012), Assoc. Prof. of Electrical and Computer Engineering. B.S., Zhejiang Univ., 2003; M.S.,
",1
571,"KOCH, Bettina (2006), Assoc. Prof. of Political Science. M.A., Univ. of Münster, 1997; Ph.D., Univ. of Vechta,
",1
1938,"SANCHEZ, Thomas W. (2002), Assoc. Prof. of Urban Affairs and Planning (Alexandria). B.A., Univ. of
",1
575,"KOH, Kwang-Jin (2011), Asst. Prof. of Electrical and Computer Engineering. B.S, Chung-Ang Univ., Korea,
",1
576,"1999; M.S., Korea Advanced Institute of Science & Technology (KAIST), 2001; Ph.D., Univ. of California, San
",1
768,"National Univ. of Singapore, 2008; Ph.D., Material Science and Engineering, MIT, 2014.
",1
556,"2012.KNIGHT, James W. (1976), Prof. of Animal and Poultry Sciences. B.S., Univ. of Louisiana-Lafayette, 1970;M.S., Florida, 1972; Ph.D., Florida, 1975.
",1
492,"KIM, Jong U. (1983), Prof. of Mathematics. B.S., Seoul National, 1973; M.S., Brown, 1977; Ph.D., Brown,
",1
526,"KITCHENS, Karin E. (2017), Asst. Prof. of Political Science. B.S., Univ. of Tennessee, 2008; M.S., Univ. of
",1
784,"B.S., Troy State, 1977; Ph.D., Auburn, 1984.
",1
787,"LINKOUS, Kimberly M. (2011), Manager of Financial Policies & Analysis. B.B.A., Radford Univ., 2003; M.S.,6Univ. of Phoenix, 2007; C.R.A.LINNELL, Peter, A. (1983), Prof. of Mathematics. Ph.D., Cambridge, 1979.
",1
542,"KLEINER, Brian M. (1994), Ralph H. Bogle Prof. of Industrial and Systems Engineering. B.S., SUNY, 1981;
",1
533,"KLAHN, Shawna (2012), Asst. Prof. of Small Animal Clinical Sciences. D.V.M., Univ. of Wisconsin-Madison,
",1
501,"1973; M.S.H.E., East Carolina Univ., 1974; Ph.D., UNC-Greensboro, 1988.
",1
506,"KING, Neal (2002), Prof. of Sociology and Women's and Gender Studies in the Department of Sociology; B.A.,
",1
1935,"1984; Ph.D., Colorado 2003; P.E. (Hampton Roads).
",1
535,"KLAUER, Sheila ""Charlie"" (2018), Assoc. Prof. of Industrial & Systems Engineering. B.A., Minnesota State
",1
500,"KINCADE, Doris H. (1992), Prof. of Apparel, Housing, and Resource Management. B.S., East Carolina Univ.,
",1
541,"(Stony Brook), 1977; Ph.D., City Univ. of New York, 1983.
",1
540,"KLEIN, Bradley G. (1988), Assoc. Prof. of Biomedical Sciences and Pathobiology. B.A., New York State Univ.
",1
1934,"SAMPLE, David J. (2008), Assoc. Prof. of Biological Systems Engineering. B.S., Florida, 1981; M.E., Florida,
",1
507,"Univ. of California-Santa Barbara, 1987; M.A., Univ. of California-Santa Barbara, 1990; Ph.D., Univ. of
",1
509,"KING, Scott D. (2007), Prof. of Geophysics. B.A., Univ. of Chicago, 1985; Ph.D., California Institute of
",1
